sku_id,item_id,category,department,store_id,state_id,launch_date,first_sale_date,last_sale_date,sku_age_days,days_since_last_sale,avg_price,max_observed_price,estimated_unit_cost,estimated_gross_margin,sku_status
FOODS_1_017_TX_3,FOODS_1_017,FOODS,FOODS_1,TX_3,TX,2012-03-24,2012-03-29,2016-04-21,1492,3,2.31,2.68,1.88,0.8,Active
FOODS_1_017_WI_1,FOODS_1_017,FOODS,FOODS_1,WI_1,WI,2012-03-10,2012-03-16,2016-04-23,1506,1,2.36,2.68,1.88,0.8,Active
FOODS_1_017_WI_2,FOODS_1_017,FOODS,FOODS_1,WI_2,WI,2012-03-10,2012-03-11,2016-04-24,1506,0,2.46,2.68,1.88,0.8,Active
FOODS_1_017_WI_3,FOODS_1_017,FOODS,FOODS_1,WI_3,WI,2012-03-17,2012-03-23,2016-04-23,1499,1,2.38,2.68,1.88,0.8,Active
FOODS_1_018_CA_1,FOODS_1_018,FOODS,FOODS_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_CA_2,FOODS_1_018,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_CA_3,FOODS_1_018,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_CA_4,FOODS_1_018,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_TX_1,FOODS_1_018,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,0.97,0.98,0.69,0.29,Active
FOODS_1_018_TX_2,FOODS_1_018,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.95,0.98,0.69,0.29,Active
FOODS_1_018_TX_3,FOODS_1_018,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.97,0.98,0.69,0.29,Active
FOODS_1_018_WI_1,FOODS_1_018,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_WI_2,FOODS_1_018,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_018_WI_3,FOODS_1_018,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_019_CA_1,FOODS_1_019,FOODS,FOODS_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,1.05,1.08,0.76,0.32,Active
FOODS_1_019_CA_2,FOODS_1_019,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,1.05,1.08,0.76,0.32,Active
FOODS_1_019_CA_3,FOODS_1_019,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,1.0,1.08,0.76,0.32,Active
FOODS_1_019_CA_4,FOODS_1_019,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,1.05,1.08,0.76,0.32,Active
FOODS_1_019_TX_1,FOODS_1_019,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-22,1912,2,1.05,1.08,0.76,0.32,Active
FOODS_1_019_TX_2,FOODS_1_019,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-22,1912,2,1.05,1.08,0.76,0.32,Active
FOODS_1_019_TX_3,FOODS_1_019,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,1.05,1.08,0.76,0.32,Active
FOODS_1_019_WI_1,FOODS_1_019,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.99,1.08,0.76,0.32,Active
FOODS_1_019_WI_2,FOODS_1_019,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.08,0.76,0.32,Active
FOODS_1_019_WI_3,FOODS_1_019,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.99,1.08,0.76,0.32,Active
FOODS_1_020_CA_1,FOODS_1_020,FOODS,FOODS_1,CA_1,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,2.66,2.68,1.88,0.8,Active
FOODS_1_020_CA_2,FOODS_1_020,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,2.65,2.68,1.88,0.8,Active
FOODS_1_020_CA_3,FOODS_1_020,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-31,2016-04-24,1912,0,2.58,2.68,1.88,0.8,Active
FOODS_1_020_CA_4,FOODS_1_020,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,2.65,2.68,1.88,0.8,Active
FOODS_1_020_TX_1,FOODS_1_020,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-31,2016-04-22,1912,2,2.65,2.68,1.88,0.8,Active
FOODS_1_020_TX_2,FOODS_1_020,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,2.65,2.68,1.88,0.8,Active
FOODS_1_020_TX_3,FOODS_1_020,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-29,2016-04-21,1912,3,2.65,2.68,1.88,0.8,Active
FOODS_1_020_WI_1,FOODS_1_020,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,2.65,2.68,1.88,0.8,Active
FOODS_1_020_WI_2,FOODS_1_020,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,2.66,2.68,1.88,0.8,Active
FOODS_1_020_WI_3,FOODS_1_020,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,2.65,2.68,1.88,0.8,Active
FOODS_1_021_CA_1,FOODS_1_021,FOODS,FOODS_1,CA_1,CA,2013-02-23,2013-02-24,2016-04-24,1156,0,0.98,0.98,0.69,0.29,Active
FOODS_1_021_CA_2,FOODS_1_021,FOODS,FOODS_1,CA_2,CA,2013-02-16,2013-02-22,2016-04-24,1163,0,0.98,0.98,0.69,0.29,Active
FOODS_1_021_CA_3,FOODS_1_021,FOODS,FOODS_1,CA_3,CA,2013-02-23,2013-02-23,2016-04-23,1156,1,0.98,0.98,0.69,0.29,Active
FOODS_1_021_CA_4,FOODS_1_021,FOODS,FOODS_1,CA_4,CA,2013-02-23,2013-02-24,2016-04-23,1156,1,0.98,0.98,0.69,0.29,Active
FOODS_1_021_TX_1,FOODS_1_021,FOODS,FOODS_1,TX_1,TX,2013-02-09,2013-02-13,2016-04-24,1170,0,0.96,0.98,0.69,0.29,Active
FOODS_1_021_TX_2,FOODS_1_021,FOODS,FOODS_1,TX_2,TX,2013-02-09,2013-02-13,2016-04-20,1170,4,0.96,0.98,0.69,0.29,Active
FOODS_1_021_TX_3,FOODS_1_021,FOODS,FOODS_1,TX_3,TX,2013-03-16,2013-03-22,2016-04-11,1135,13,0.96,0.98,0.69,0.29,Active
FOODS_1_021_WI_1,FOODS_1_021,FOODS,FOODS_1,WI_1,WI,2013-02-09,2013-02-12,2016-04-24,1170,0,0.98,0.98,0.69,0.29,Active
FOODS_1_021_WI_2,FOODS_1_021,FOODS,FOODS_1,WI_2,WI,2013-02-09,2013-02-14,2016-04-23,1170,1,0.98,0.98,0.69,0.29,Active
FOODS_1_021_WI_3,FOODS_1_021,FOODS,FOODS_1,WI_3,WI,2013-02-16,2013-02-20,2016-04-24,1163,0,0.98,0.98,0.69,0.29,Active
FOODS_1_022_CA_1,FOODS_1_022,FOODS,FOODS_1,CA_1,CA,2013-06-29,2013-07-05,2016-04-15,1030,9,4.61,4.92,3.44,1.48,Active
FOODS_1_022_CA_2,FOODS_1_022,FOODS,FOODS_1,CA_2,CA,2012-05-26,2012-05-28,2016-04-21,1429,3,4.74,5.09,3.56,1.53,Active
FOODS_1_022_CA_3,FOODS_1_022,FOODS,FOODS_1,CA_3,CA,2013-06-29,2013-07-02,2016-04-23,1030,1,4.62,4.92,3.44,1.48,Active
FOODS_1_022_CA_4,FOODS_1_022,FOODS,FOODS_1,CA_4,CA,2013-07-06,2013-07-07,2016-03-15,1023,40,4.61,4.92,3.44,1.48,Slow Moving
FOODS_1_022_TX_1,FOODS_1_022,FOODS,FOODS_1,TX_1,TX,2012-09-22,2012-09-27,2016-04-20,1310,4,5.36,5.79,4.05,1.74,Active
FOODS_1_022_TX_2,FOODS_1_022,FOODS,FOODS_1,TX_2,TX,2012-09-22,2012-09-27,2016-04-23,1310,1,5.36,5.79,4.05,1.74,Active
FOODS_1_022_TX_3,FOODS_1_022,FOODS,FOODS_1,TX_3,TX,2012-09-22,2012-09-27,2016-02-04,1310,80,5.35,5.79,4.05,1.74,Slow Moving
FOODS_1_022_WI_1,FOODS_1_022,FOODS,FOODS_1,WI_1,WI,2013-06-29,2013-07-03,2016-04-10,1030,14,6.24,6.55,4.58,1.97,Active
FOODS_1_022_WI_2,FOODS_1_022,FOODS,FOODS_1,WI_2,WI,2013-07-13,2013-07-16,2016-04-22,1016,2,6.23,6.55,4.58,1.97,Active
FOODS_1_022_WI_3,FOODS_1_022,FOODS,FOODS_1,WI_3,WI,2013-06-29,2013-07-03,2016-02-12,1030,72,6.23,6.55,4.58,1.97,Slow Moving
FOODS_1_023_CA_1,FOODS_1_023,FOODS,FOODS_1,CA_1,CA,2011-07-30,2011-08-02,2016-04-22,1730,2,5.5,6.08,4.26,1.82,Active
FOODS_1_023_CA_2,FOODS_1_023,FOODS,FOODS_1,CA_2,CA,2011-07-30,2011-08-02,2016-04-22,1730,2,5.5,6.08,4.26,1.82,Active
FOODS_1_023_CA_3,FOODS_1_023,FOODS,FOODS_1,CA_3,CA,2011-07-30,2011-07-31,2016-04-24,1730,0,5.57,6.08,4.26,1.82,Active
FOODS_1_023_CA_4,FOODS_1_023,FOODS,FOODS_1,CA_4,CA,2011-07-30,2011-07-31,2016-04-24,1730,0,5.5,6.08,4.26,1.82,Active
FOODS_1_023_TX_1,FOODS_1_023,FOODS,FOODS_1,TX_1,TX,2011-04-30,2011-05-02,2016-04-24,1821,0,5.97,6.71,4.7,2.01,Active
FOODS_1_023_TX_2,FOODS_1_023,FOODS,FOODS_1,TX_2,TX,2011-04-30,2011-05-01,2016-04-24,1821,0,5.96,6.71,4.7,2.01,Active
FOODS_1_023_TX_3,FOODS_1_023,FOODS,FOODS_1,TX_3,TX,2011-06-25,2011-06-30,2016-04-24,1765,0,5.95,6.35,4.44,1.91,Active
FOODS_1_023_WI_1,FOODS_1_023,FOODS,FOODS_1,WI_1,WI,2012-05-26,2012-05-29,2016-04-24,1429,0,7.05,8.22,5.75,2.47,Active
FOODS_1_023_WI_2,FOODS_1_023,FOODS,FOODS_1,WI_2,WI,2012-06-30,2012-07-01,2016-04-22,1394,2,7.02,7.35,5.14,2.21,Active
FOODS_1_023_WI_3,FOODS_1_023,FOODS,FOODS_1,WI_3,WI,2012-05-26,2012-05-27,2016-04-24,1429,0,7.04,8.22,5.75,2.47,Active
FOODS_1_024_CA_1,FOODS_1_024,FOODS,FOODS_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,4.71,4.86,3.4,1.46,Active
FOODS_1_024_CA_2,FOODS_1_024,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,4.71,4.86,3.4,1.46,Active
FOODS_1_024_CA_3,FOODS_1_024,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,4.71,4.86,3.4,1.46,Active
FOODS_1_024_CA_4,FOODS_1_024,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,4.71,4.86,3.4,1.46,Active
FOODS_1_024_TX_1,FOODS_1_024,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-17,1912,7,4.69,4.86,3.4,1.46,Active
FOODS_1_024_TX_2,FOODS_1_024,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,4.71,4.86,3.4,1.46,Active
FOODS_1_024_TX_3,FOODS_1_024,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,4.69,4.86,3.4,1.46,Active
FOODS_1_024_WI_1,FOODS_1_024,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-23,1912,1,4.71,4.86,3.4,1.46,Active
FOODS_1_024_WI_2,FOODS_1_024,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-02-01,2016-04-18,1912,6,4.75,4.86,3.4,1.46,Active
FOODS_1_024_WI_3,FOODS_1_024,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-30,2016-04-24,1912,0,4.71,4.86,3.4,1.46,Active
FOODS_1_025_CA_1,FOODS_1_025,FOODS,FOODS_1,CA_1,CA,2012-11-24,2012-11-28,2016-04-23,1247,1,4.11,4.27,2.99,1.28,Active
FOODS_1_025_CA_2,FOODS_1_025,FOODS,FOODS_1,CA_2,CA,2012-12-08,2012-12-12,2016-04-24,1233,0,4.11,4.27,2.99,1.28,Active
FOODS_1_025_CA_3,FOODS_1_025,FOODS,FOODS_1,CA_3,CA,2012-12-01,2012-12-06,2016-04-24,1240,0,4.11,4.27,2.99,1.28,Active
FOODS_1_025_CA_4,FOODS_1_025,FOODS,FOODS_1,CA_4,CA,2012-11-24,2012-11-28,2016-04-23,1247,1,4.11,4.27,2.99,1.28,Active
FOODS_1_025_TX_1,FOODS_1_025,FOODS,FOODS_1,TX_1,TX,2012-12-08,2012-12-09,2016-04-23,1233,1,4.11,4.27,2.99,1.28,Active
FOODS_1_025_TX_2,FOODS_1_025,FOODS,FOODS_1,TX_2,TX,2012-12-08,2012-12-12,2016-04-24,1233,0,4.1,4.27,2.99,1.28,Active
FOODS_1_025_TX_3,FOODS_1_025,FOODS,FOODS_1,TX_3,TX,2012-12-15,2012-12-17,2016-04-22,1226,2,4.09,4.27,2.99,1.28,Active
FOODS_1_025_WI_1,FOODS_1_025,FOODS,FOODS_1,WI_1,WI,2012-11-24,2012-11-26,2016-03-06,1247,49,4.11,4.27,2.99,1.28,Slow Moving
FOODS_1_025_WI_2,FOODS_1_025,FOODS,FOODS_1,WI_2,WI,2013-01-26,2013-01-27,2016-04-14,1184,10,4.12,4.27,2.99,1.28,Active
FOODS_1_025_WI_3,FOODS_1_025,FOODS,FOODS_1,WI_3,WI,2013-02-02,2013-02-03,2016-04-24,1177,0,4.08,4.27,2.99,1.28,Active
FOODS_1_026_CA_1,FOODS_1_026,FOODS,FOODS_1,CA_1,CA,2011-04-09,2011-04-09,2016-04-23,1842,1,6.95,6.98,4.89,2.09,Active
FOODS_1_026_CA_2,FOODS_1_026,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,6.93,6.98,4.89,2.09,Active
FOODS_1_026_CA_3,FOODS_1_026,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-21,1912,3,6.8,6.98,4.89,2.09,Active
FOODS_1_026_CA_4,FOODS_1_026,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-30,2016-04-24,1912,0,6.93,6.98,4.89,2.09,Active
FOODS_1_026_TX_1,FOODS_1_026,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-02-02,2016-04-21,1912,3,6.93,6.98,4.89,2.09,Active
FOODS_1_026_TX_2,FOODS_1_026,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-22,1912,2,6.93,6.98,4.89,2.09,Active
FOODS_1_026_TX_3,FOODS_1_026,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-02-01,2016-04-22,1912,2,6.93,6.98,4.89,2.09,Active
FOODS_1_026_WI_1,FOODS_1_026,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,6.93,6.98,4.89,2.09,Active
FOODS_1_026_WI_2,FOODS_1_026,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-31,2016-04-23,1912,1,6.94,6.98,4.89,2.09,Active
FOODS_1_026_WI_3,FOODS_1_026,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,6.93,6.98,4.89,2.09,Active
FOODS_1_027_CA_1,FOODS_1_027,FOODS,FOODS_1,CA_1,CA,2012-10-27,2012-11-02,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_CA_2,FOODS_1_027,FOODS,FOODS_1,CA_2,CA,2012-10-27,2012-10-27,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_CA_3,FOODS_1_027,FOODS,FOODS_1,CA_3,CA,2012-10-27,2012-11-01,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_CA_4,FOODS_1_027,FOODS,FOODS_1,CA_4,CA,2013-03-09,2013-03-14,2016-04-23,1142,1,1.88,1.96,1.37,0.59,Active
FOODS_1_027_TX_1,FOODS_1_027,FOODS,FOODS_1,TX_1,TX,2012-10-27,2012-11-02,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_TX_2,FOODS_1_027,FOODS,FOODS_1,TX_2,TX,2012-11-03,2012-11-09,2016-04-24,1268,0,1.86,1.96,1.37,0.59,Active
FOODS_1_027_TX_3,FOODS_1_027,FOODS,FOODS_1,TX_3,TX,2012-10-27,2012-10-29,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_WI_1,FOODS_1_027,FOODS,FOODS_1,WI_1,WI,2012-10-27,2012-11-01,2016-04-23,1275,1,1.87,1.96,1.37,0.59,Active
FOODS_1_027_WI_2,FOODS_1_027,FOODS,FOODS_1,WI_2,WI,2012-10-27,2012-10-31,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_027_WI_3,FOODS_1_027,FOODS,FOODS_1,WI_3,WI,2012-10-27,2012-10-31,2016-04-24,1275,0,1.87,1.96,1.37,0.59,Active
FOODS_1_028_CA_1,FOODS_1_028,FOODS,FOODS_1,CA_1,CA,2013-04-20,2013-04-26,2016-04-22,1100,2,2.86,2.98,2.09,0.89,Active
FOODS_1_028_CA_2,FOODS_1_028,FOODS,FOODS_1,CA_2,CA,2013-04-27,2013-04-30,2016-04-24,1093,0,2.85,2.98,2.09,0.89,Active
FOODS_1_028_CA_3,FOODS_1_028,FOODS,FOODS_1,CA_3,CA,2013-04-20,2013-04-25,2016-04-24,1100,0,2.75,2.98,2.09,0.89,Active
FOODS_1_028_CA_4,FOODS_1_028,FOODS,FOODS_1,CA_4,CA,2013-04-27,2013-05-02,2016-04-24,1093,0,2.86,2.98,2.09,0.89,Active
FOODS_1_028_TX_1,FOODS_1_028,FOODS,FOODS_1,TX_1,TX,2013-04-27,2013-05-01,2016-04-24,1093,0,2.86,2.98,2.09,0.89,Active
FOODS_1_028_TX_2,FOODS_1_028,FOODS,FOODS_1,TX_2,TX,2013-05-04,2013-05-04,2016-04-21,1086,3,2.86,2.98,2.09,0.89,Active
FOODS_1_028_TX_3,FOODS_1_028,FOODS,FOODS_1,TX_3,TX,2013-05-04,2013-05-04,2016-04-24,1086,0,2.86,2.98,2.09,0.89,Active
FOODS_1_028_WI_1,FOODS_1_028,FOODS,FOODS_1,WI_1,WI,2013-04-27,2013-04-27,2016-04-24,1093,0,2.56,2.98,2.09,0.89,Active
FOODS_1_028_WI_2,FOODS_1_028,FOODS,FOODS_1,WI_2,WI,2013-04-20,2013-04-26,2016-04-24,1100,0,2.56,2.98,2.09,0.89,Active
FOODS_1_028_WI_3,FOODS_1_028,FOODS,FOODS_1,WI_3,WI,2013-05-04,2013-05-09,2016-04-24,1086,0,2.56,2.98,2.09,0.89,Active
FOODS_1_029_CA_1,FOODS_1_029,FOODS,FOODS_1,CA_1,CA,2011-04-02,2011-04-05,2016-04-20,1849,4,4.04,4.27,2.99,1.28,Active
FOODS_1_029_CA_2,FOODS_1_029,FOODS,FOODS_1,CA_2,CA,2011-03-26,2011-04-01,2016-04-17,1856,7,4.03,4.27,2.99,1.28,Active
FOODS_1_029_CA_3,FOODS_1_029,FOODS,FOODS_1,CA_3,CA,2011-04-09,2011-04-13,2016-04-24,1842,0,4.04,4.27,2.99,1.28,Active
FOODS_1_029_CA_4,FOODS_1_029,FOODS,FOODS_1,CA_4,CA,2015-03-14,2015-03-20,2016-04-16,407,8,4.27,4.27,2.99,1.28,Active
FOODS_1_029_TX_1,FOODS_1_029,FOODS,FOODS_1,TX_1,TX,2011-04-16,2011-04-20,2016-04-17,1835,7,4.01,4.27,2.99,1.28,Active
FOODS_1_029_TX_2,FOODS_1_029,FOODS,FOODS_1,TX_2,TX,2011-04-02,2011-04-03,2016-04-21,1849,3,4.03,4.27,2.99,1.28,Active
FOODS_1_029_TX_3,FOODS_1_029,FOODS,FOODS_1,TX_3,TX,2011-04-09,2011-04-15,2016-04-15,1842,9,3.47,4.27,2.99,1.28,Active
FOODS_1_029_WI_1,FOODS_1_029,FOODS,FOODS_1,WI_1,WI,2011-04-09,2011-04-13,2016-04-24,1842,0,4.01,4.27,2.99,1.28,Active
FOODS_1_029_WI_2,FOODS_1_029,FOODS,FOODS_1,WI_2,WI,2011-04-02,2011-04-06,2016-04-22,1849,2,4.01,4.27,2.99,1.28,Active
FOODS_1_029_WI_3,FOODS_1_029,FOODS,FOODS_1,WI_3,WI,2011-04-02,2011-04-07,2016-04-18,1849,6,4.0,4.27,2.99,1.28,Active
FOODS_1_030_CA_1,FOODS_1_030,FOODS,FOODS_1,CA_1,CA,2011-02-05,2011-02-11,2016-04-24,1905,0,3.19,3.48,2.44,1.04,Active
FOODS_1_030_CA_2,FOODS_1_030,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-02-04,2016-04-24,1912,0,3.2,3.48,2.44,1.04,Active
FOODS_1_030_CA_3,FOODS_1_030,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-23,1912,1,3.09,3.48,2.44,1.04,Active
FOODS_1_030_CA_4,FOODS_1_030,FOODS,FOODS_1,CA_4,CA,2011-03-05,2011-03-09,2016-04-24,1877,0,3.21,3.48,2.44,1.04,Active
FOODS_1_030_TX_1,FOODS_1_030,FOODS,FOODS_1,TX_1,TX,2011-04-09,2011-04-15,2016-04-23,1842,1,3.18,3.48,2.44,1.04,Active
FOODS_1_030_TX_2,FOODS_1_030,FOODS,FOODS_1,TX_2,TX,2011-04-09,2011-04-12,2016-04-19,1842,5,3.21,3.48,2.44,1.04,Active
FOODS_1_030_TX_3,FOODS_1_030,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-02-03,2016-04-23,1912,1,3.2,3.48,2.44,1.04,Active
FOODS_1_030_WI_1,FOODS_1_030,FOODS,FOODS_1,WI_1,WI,2011-04-09,2011-04-15,2016-04-23,1842,1,3.2,3.48,2.44,1.04,Active
FOODS_1_030_WI_2,FOODS_1_030,FOODS,FOODS_1,WI_2,WI,2011-04-09,2011-04-09,2016-04-24,1842,0,3.21,3.48,2.44,1.04,Active
FOODS_1_030_WI_3,FOODS_1_030,FOODS,FOODS_1,WI_3,WI,2011-04-23,2011-04-23,2016-04-17,1828,7,3.2,3.48,2.44,1.04,Active
FOODS_1_031_CA_1,FOODS_1_031,FOODS,FOODS_1,CA_1,CA,2011-05-28,2011-05-29,2016-04-24,1793,0,3.37,3.54,2.48,1.06,Active
FOODS_1_031_CA_2,FOODS_1_031,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,3.35,3.54,2.48,1.06,Active
FOODS_1_031_CA_3,FOODS_1_031,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,3.3,3.54,2.48,1.06,Active
FOODS_1_031_CA_4,FOODS_1_031,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-02-03,2016-04-22,1912,2,3.35,3.54,2.48,1.06,Active
FOODS_1_031_TX_1,FOODS_1_031,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,3.35,3.54,2.48,1.06,Active
FOODS_1_031_TX_2,FOODS_1_031,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-23,1912,1,3.35,3.54,2.48,1.06,Active
FOODS_1_031_TX_3,FOODS_1_031,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,3.35,3.54,2.48,1.06,Active
FOODS_1_031_WI_1,FOODS_1_031,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,3.35,3.54,2.48,1.06,Active
FOODS_1_031_WI_2,FOODS_1_031,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-30,2016-04-24,1912,0,3.37,3.54,2.48,1.06,Active
FOODS_1_031_WI_3,FOODS_1_031,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,3.34,3.54,2.48,1.06,Active
FOODS_1_032_CA_1,FOODS_1_032,FOODS,FOODS_1,CA_1,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_CA_2,FOODS_1_032,FOODS,FOODS_1,CA_2,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_CA_3,FOODS_1_032,FOODS,FOODS_1,CA_3,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_CA_4,FOODS_1_032,FOODS,FOODS_1,CA_4,CA,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_TX_1,FOODS_1_032,FOODS,FOODS_1,TX_1,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.97,0.98,0.69,0.29,Active
FOODS_1_032_TX_2,FOODS_1_032,FOODS,FOODS_1,TX_2,TX,2011-01-29,2011-01-29,2016-04-24,1912,0,0.95,0.98,0.69,0.29,Active
FOODS_1_032_TX_3,FOODS_1_032,FOODS,FOODS_1,TX_3,TX,2011-01-29,2011-01-30,2016-04-24,1912,0,0.97,0.98,0.69,0.29,Active
FOODS_1_032_WI_1,FOODS_1_032,FOODS,FOODS_1,WI_1,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_WI_2,FOODS_1_032,FOODS,FOODS_1,WI_2,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_032_WI_3,FOODS_1_032,FOODS,FOODS_1,WI_3,WI,2011-01-29,2011-01-29,2016-04-24,1912,0,0.98,1.0,0.7,0.3,Active
FOODS_1_033_CA_1,FOODS_1_033,FOODS,FOODS_1,CA_1,CA,2012-06-16,2012-06-18,2016-04-23,1408,1,5.39,5.72,4.0,1.72,Active
FOODS_1_033_CA_2,FOODS_1_033,FOODS,FOODS_1,CA_2,CA,2012-06-16,2012-06-18,2016-04-14,1408,10,5.4,6.14,4.3,1.84,Active
FOODS_1_033_CA_3,FOODS_1_033,FOODS,FOODS_1,CA_3,CA,2012-06-16,2012-06-17,2016-04-18,1408,6,5.4,6.14,4.3,1.84,Active
